username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
clem.pem,,881,885,False,True,0,,74,0,0
saatwik.kaul,,721,1053,False,True,0,,3,0,0
lilydonosky,,723,575,False,True,0,http://instagram.com/asharibc,21,0,0
zendaya.12,,23,37,False,False,0,,1,8.0,0.0
khdrp,,309,1288,False,True,0,,12,0,0
sebastianemiil,,749,683,False,True,0,,10,0,0
noynzz,,500,693,False,True,0,,32,0,0
exorunnin,,398,1411,False,False,0,,1,102.0,11.0
chlooee.l,,538,1131,False,True,0,,126,0,0
natalietm1,,531,580,False,True,0,,89,0,0
ninoshkamerch,,827,686,False,True,0,,16,0,0
florrie_birch,,1061,897,False,True,0,,81,0,0
danielyeohqf,,342,745,False,False,0,,588,55.5,2.4166666666666665
donald6827kirst,,756,6036,False,False,0,,1,500.0,16.0
jacksonlager,,1329,1305,False,True,0,https://youtu.be/iXr2HwS6IZs,48,0,0
these_suicidal_deyes,,371,833,False,False,0,,2,48.5,7.5
michael_adeney,,682,1717,False,True,0,,0,0,0
anna.wage,,786,699,False,True,0,,126,0,0
sriniananth,,703,713,False,True,0,,17,0,0
elliebeastuff,,7,15,False,False,0,,3,6.333333333333333,3.3333333333333335
nicopetersik,,1018,1486,False,True,0,,25,0,0
lee_jh2600,,1,2,False,False,0,,0,0,0
rahultharmaratnam,,56,247,False,True,0,,0,0,0
sameer_murjani,,628,591,False,True,0,,13,0,0
jamie.hamilton4,,616,884,False,True,0,https://www.pozoiswaste.com/,3,0,0
ayush_tiku,,741,637,False,True,0,,7,0,0
_._s_4_s_._,,651,1168,False,False,0,,3,71.33333333333333,3.3333333333333335
mini_man_11,,1309,4849,False,True,0,,236,0,0
maddy.troutman,General Interest,1031,894,False,False,1,http://instagram.com/maddy_pat_troutface,28,246.66666666666666,28.833333333333332
batmanguy42,,131,383,False,False,0,https://m.youtube.com/user/monsterking1100,64,10.0,1.0833333333333333
thisbitchgothackeed_,,649,1365,False,True,0,,0,0,0
adriii_tho,,627,2466,False,True,0,,0,0,0
samir.varma,,571,621,False,True,0,,9,0,0
ayeshapointer,,579,676,False,True,0,,29,0,0
ehhwhan,,458,479,False,True,0,,3,0,0
karina.walker,,680,648,False,True,0,,115,0,0
mariaariken,,850,772,False,True,0,http://canindian.sheena.diputs.com/,33,0,0
rhenjaylee,,669,666,False,True,0,,2,0,0
skyemacleodlockhart,,1428,1240,False,True,0,https://vsco.co/skyelockhart,30,0,0
cwon_yoon,,423,414,False,True,0,,8,0,0
pooja_1806,,92,214,False,True,0,http://i.believe.i.can.fly/,8,0,0
alex.crombie,General Interest,1414,1410,False,False,15,,181,488.5833333333333,25.583333333333332
asharibc,,927,990,False,True,0,http://instagram.com/lilydonosky,137,0,0
angelaxgupta,,587,2233,False,True,0,,19,0,0
linjamie89,,527,619,False,True,0,,49,0,0
cecilia.thorstensen,,433,747,False,True,0,https://m.youtube.com/watch?v=COwkCW38J54,27,0,0
ktjelfs,,1112,1096,False,True,0,,47,0,0
its_joel_james,,110,230,False,True,0,http://www.youtube.com/user/JJNETV,1,0,0
logan.rs,,270,469,False,False,0,http://Ineverworkatschool.org/,13,47.75,1.8333333333333333
k.choo_,,360,487,False,True,0,,112,0,0
vihan55,,523,778,False,True,0,,63,0,0
gayatrikalra,,425,461,False,True,0,,15,0,0
adamdjerf,,915,860,False,True,0,http://instagram.com/sebcannizzo,23,0,0
heather_hawkin87,,1196,1152,False,True,0,,60,0,0
kimberly__rodrigues,,351,823,False,True,0,,77,0,0
hueiming_lim,,440,419,False,True,0,,25,0,0
max_bridgewater,,284,351,False,True,0,,51,0,0
ashbombs,,1688,781,False,True,0,http://instagram.com/guudtunes,64,0,0
krishivpahwa,,556,542,False,True,0,,19,0,0
xsuyenlee,,948,910,False,True,0,,5,0,0
nitashanehal,,951,2768,False,True,0,https://explore.org/livecams/bergin-university/bergin-university-service-dog-program,24,0,0
jocelynlaxton,,1788,949,False,True,0,http://instagram.com/ari.singhai,111,0,0
marinaghirardello,,564,478,False,False,1,,57,195.16666666666666,23.25
payalmahesh,,627,612,False,True,0,,56,0,0
maxwell.sophie,,809,931,False,True,0,,215,0,0
caitlinxosborne,,1229,1261,False,True,0,http://www.instagram.com/miafeldheim,39,0,0
amelie.lo,,683,651,False,True,0,,43,0,0
n.adss,,1305,773,False,True,0,,92,0,0
shivenmohindra,,394,908,False,True,0,http://lastwordonfootball.com/author/shivenmohindra/,48,0,0
arya.photos,Creators & Celebrities,334,366,False,False,0,,23,141.75,9.75
malcolmamour,,878,799,False,True,0,,4,0,0
leo_chak,,573,641,False,True,0,,6,0,0
ggeoffreyy,General Interest,21782,623,False,False,13,http://ggeoffreyy.co/,809,1331.1666666666667,56.833333333333336
philipwarp,Creators & Celebrities,12924,1166,False,False,5,https://society6.com/pwarp,548,4132.083333333333,47.833333333333336
mhacalaki,General Interest,14670,493,False,False,0,http://www.hacalaki.com/,703,3311.25,33.166666666666664
streetview.portraits,,107230,999,False,False,0,,229,10390.0,108.5
jamesllewis,Creators & Celebrities,291006,300,False,False,3,http://jamesllewis.indemand.ly/,872,25033.5,308.5833333333333
